id,btitleinquery,longestprefix,longestsuffix,longestQueryPrefixPerc,longestQuerySuffixPerc,longestTitlePrefixPerc,longestTitleSuffixPerc,numtitledigits,numquerydigits,numdigitdiff,bindigiteq,charjaccardsim,charngcount3,charngjacc3,charngcount4,charngjacc4,charngcount5,charngjacc5,charngcount6,charngjacc6,charngcount7,charngjacc7,wordngcount1,leftngcount1,wordngjacc1,wordngcount2,leftngcount2,wordngjacc2,wordngcount3,leftngcount3,wordngjacc3,wordngcount4,leftngcount4,wordngjacc4,wordngcount5,leftngcount5,wordngjacc5,outcome
204,1.0,0.0,2.0,0.0,0.2222222222222222,0.0,0.046511627906976744,3.0,0.0,3.0,0.0,0.6,38.0,0.8157894736842105,38.0,0.8421052631578947,38.0,0.868421052631579,38.0,0.8947368421052632,37.0,0.918918918918919,8.0,0.0,0.75,8.0,0.0,0.75,8.0,0.0,0.75,8.0,0.0,0.75,8.0,0.0,0.75,4
211,1.0,0.0,11.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.375,20.0,0.55,19.0,0.5789473684210527,18.0,0.6111111111111112,17.0,0.6470588235294118,16.0,0.6875,3.0,0.0,0.3333333333333333,3.0,0.0,0.3333333333333333,3.0,0.0,0.3333333333333333,3.0,0.0,0.3333333333333333,3.0,0.0,0.3333333333333333,4
214,1.0,0.0,10.0,0.0,1.0,0.0,0.45454545454545453,0.0,0.0,0.0,1.0,0.3076923076923077,20.0,0.6,19.0,0.631578947368421,18.0,0.6666666666666666,17.0,0.7058823529411765,16.0,0.75,3.0,0.0,0.3333333333333333,3.0,0.0,0.3333333333333333,3.0,0.0,0.3333333333333333,3.0,0.0,0.3333333333333333,3.0,0.0,0.3333333333333333,4
215,1.0,14.0,1.0,1.0,0.07142857142857142,0.32558139534883723,0.023255813953488372,0.0,0.0,0.0,1.0,0.4444444444444444,41.0,0.7073170731707317,40.0,0.725,39.0,0.7435897435897436,38.0,0.7631578947368421,37.0,0.7837837837837838,7.0,0.0,0.5714285714285714,7.0,0.0,0.5714285714285714,7.0,0.0,0.5714285714285714,7.0,0.0,0.5714285714285714,7.0,0.0,0.5714285714285714,4
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5454545454545454,60.0,0.7833333333333333,62.0,0.8064516129032258,64.0,0.828125,66.0,0.8484848484848485,67.0,0.8656716417910447,10.0,0.0,0.8,10.0,0.0,0.8,10.0,0.0,0.8,10.0,0.0,0.8,10.0,0.0,0.8,4
218,1.0,0.0,1.0,0.0,0.1111111111111111,0.0,0.012658227848101266,3.0,0.0,3.0,0.0,0.6818181818181818,75.0,0.9066666666666666,76.0,0.9210526315789473,75.0,0.9333333333333333,74.0,0.9459459459459459,73.0,0.958904109589041,12.0,0.0,0.9166666666666666,12.0,0.0,0.9166666666666666,12.0,0.0,0.9166666666666666,12.0,0.0,0.9166666666666666,12.0,0.0,0.9166666666666666,4
220,0.0,11.0,0.0,0.5238095238095238,0.0,0.1746031746031746,0.0,1.0,0.0,1.0,0.0,0.30434782608695654,60.0,0.6833333333333333,62.0,0.7096774193548387,62.0,0.7258064516129032,62.0,0.7419354838709677,62.0,0.7580645161290323,12.0,0.0,0.75,12.0,0.0,0.75,12.0,0.0,0.75,12.0,0.0,0.75,12.0,0.0,0.75,4
221,1.0,0.0,8.0,0.0,1.0,0.0,0.16326530612244897,0.0,0.0,0.0,1.0,0.5882352941176471,43.0,0.8604651162790697,45.0,0.8888888888888888,45.0,0.9111111111111111,44.0,0.9318181818181818,43.0,0.9534883720930233,7.0,0.0,0.7142857142857143,7.0,0.0,0.7142857142857143,7.0,0.0,0.7142857142857143,7.0,0.0,0.7142857142857143,7.0,0.0,0.7142857142857143,4
228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3157894736842105,59.0,0.711864406779661,59.0,0.7288135593220338,59.0,0.7457627118644068,59.0,0.7627118644067796,59.0,0.7796610169491526,9.0,1.0,0.6666666666666666,9.0,1.0,0.6666666666666666,9.0,1.0,0.6666666666666666,9.0,1.0,0.6666666666666666,9.0,1.0,0.6666666666666666,4
230,1.0,14.0,0.0,1.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,28.0,0.5714285714285714,27.0,0.5925925925925926,26.0,0.6153846153846154,25.0,0.64,24.0,0.6666666666666666,3.0,0.0,0.6666666666666666,3.0,0.0,0.6666666666666666,3.0,0.0,0.6666666666666666,3.0,0.0,0.6666666666666666,3.0,0.0,0.6666666666666666,4
232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.631578947368421,49.0,0.8163265306122449,49.0,0.8367346938775511,49.0,0.8571428571428571,48.0,0.875,47.0,0.8936170212765957,8.0,0.0,0.75,8.0,0.0,0.75,8.0,0.0,0.75,8.0,0.0,0.75,8.0,0.0,0.75,4
241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.23529411764705882,35.0,0.4,34.0,0.4117647058823529,33.0,0.42424242424242425,32.0,0.4375,31.0,0.45161290322580644,6.0,2.0,0.5,6.0,2.0,0.5,6.0,2.0,0.5,6.0,2.0,0.5,6.0,2.0,0.5,3
243,0.0,0.0,16.0,0.0,0.7619047619047619,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.35294117647058826,44.0,0.5681818181818182,46.0,0.6086956521739131,47.0,0.6382978723404256,47.0,0.6595744680851063,47.0,0.6808510638297872,7.0,0.0,0.5714285714285714,7.0,0.0,0.5714285714285714,7.0,0.0,0.5714285714285714,7.0,0.0,0.5714285714285714,7.0,0.0,0.5714285714285714,4
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,25.0,0.6,25.0,0.64,25.0,0.68,25.0,0.72,24.0,0.75,4.0,1.0,0.5,4.0,1.0,0.5,4.0,1.0,0.5,4.0,1.0,0.5,4.0,1.0,0.5,4
247,0.0,0.0,6.0,0.0,0.6,0.0,0.09375,0.0,0.0,0.0,1.0,0.631578947368421,61.0,0.8688524590163934,62.0,0.8870967741935484,63.0,0.9047619047619048,63.0,0.9206349206349206,62.0,0.9354838709677419,10.0,0.0,0.8,10.0,0.0,0.8,10.0,0.0,0.8,10.0,0.0,0.8,10.0,0.0,0.8,2
248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4375,34.0,0.6470588235294118,34.0,0.6764705882352942,33.0,0.696969696969697,32.0,0.71875,31.0,0.7419354838709677,6.0,1.0,0.6666666666666666,6.0,1.0,0.6666666666666666,6.0,1.0,0.6666666666666666,6.0,1.0,0.6666666666666666,6.0,1.0,0.6666666666666666,2
249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.375,73.0,0.726027397260274,72.0,0.7361111111111112,71.0,0.7464788732394366,70.0,0.7571428571428571,69.0,0.7681159420289855,12.0,2.0,0.75,12.0,2.0,0.75,12.0,2.0,0.75,12.0,2.0,0.75,12.0,2.0,0.75,1
252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5238095238095238,57.0,0.7894736842105263,57.0,0.8070175438596491,56.0,0.8214285714285714,55.0,0.8363636363636363,53.0,0.8490566037735849,8.0,1.0,0.75,8.0,1.0,0.75,8.0,1.0,0.75,8.0,1.0,0.75,8.0,1.0,0.75,2
253,1.0,0.0,5.0,0.0,1.0,0.0,0.1388888888888889,0.0,0.0,0.0,1.0,0.75,34.0,0.9117647058823529,33.0,0.9393939393939394,32.0,0.96875,32.0,0.96875,31.0,0.967741935483871,5.0,0.0,0.8,5.0,0.0,0.8,5.0,0.0,0.8,5.0,0.0,0.8,5.0,0.0,0.8,4
265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,34.0,0.7941176470588235,33.0,0.8181818181818182,32.0,0.84375,31.0,0.8709677419354839,30.0,0.9,7.0,0.0,0.7142857142857143,7.0,0.0,0.7142857142857143,7.0,0.0,0.7142857142857143,7.0,0.0,0.7142857142857143,7.0,0.0,0.7142857142857143,4
266,0.0,0.0,1.0,0.0,0.1111111111111111,0.0,0.025,0.0,0.0,0.0,1.0,0.631578947368421,43.0,0.8372093023255814,42.0,0.8571428571428571,41.0,0.8780487804878049,39.0,0.8974358974358975,37.0,0.918918918918919,8.0,1.0,0.75,8.0,1.0,0.75,8.0,1.0,0.75,8.0,1.0,0.75,8.0,1.0,0.75,1
268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45,71.0,0.8028169014084507,70.0,0.8142857142857143,68.0,0.8235294117647058,66.0,0.8333333333333334,64.0,0.84375,12.0,3.0,0.75,12.0,3.0,0.75,12.0,3.0,0.75,12.0,3.0,0.75,12.0,3.0,0.75,3
269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5217391304347826,81.0,0.8518518518518519,81.0,0.8641975308641975,81.0,0.8765432098765432,80.0,0.8875,79.0,0.8987341772151899,13.0,0.0,0.8461538461538461,13.0,0.0,0.8461538461538461,13.0,0.0,0.8461538461538461,13.0,0.0,0.8461538461538461,13.0,0.0,0.8461538461538461,4
271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5555555555555556,31.0,0.7096774193548387,30.0,0.7333333333333333,29.0,0.7586206896551724,28.0,0.7857142857142857,26.0,0.8076923076923077,6.0,1.0,0.6666666666666666,6.0,1.0,0.6666666666666666,6.0,1.0,0.6666666666666666,6.0,1.0,0.6666666666666666,6.0,1.0,0.6666666666666666,2
275,1.0,19.0,0.0,1.0,0.0,0.27941176470588236,0.0,2.0,2.0,0.0,1.0,0.3333333333333333,60.0,0.7166666666666667,60.0,0.7333333333333333,60.0,0.75,60.0,0.7666666666666667,60.0,0.7833333333333333,10.0,0.0,0.7,10.0,0.0,0.7,10.0,0.0,0.7,10.0,0.0,0.7,10.0,0.0,0.7,4
276,1.0,0.0,12.0,0.0,1.0,0.0,0.1643835616438356,3.0,0.0,3.0,0.0,0.5454545454545454,67.0,0.8507462686567164,67.0,0.8656716417910447,67.0,0.8805970149253731,67.0,0.8955223880597015,67.0,0.9104477611940298,10.0,0.0,0.8,10.0,0.0,0.8,10.0,0.0,0.8,10.0,0.0,0.8,10.0,0.0,0.8,4
279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.5789473684210527,47.0,0.723404255319149,47.0,0.7446808510638298,46.0,0.7608695652173914,45.0,0.7777777777777778,44.0,0.7954545454545454,8.0,0.0,0.625,8.0,0.0,0.625,8.0,0.0,0.625,8.0,0.0,0.625,8.0,0.0,0.625,4
281,0.0,1.0,0.0,0.041666666666666664,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.08333333333333333,23.0,0.08695652173913043,22.0,0.09090909090909091,21.0,0.09523809523809523,20.0,0.1,5.0,2.0,0.2,5.0,2.0,0.2,5.0,2.0,0.2,5.0,2.0,0.2,5.0,2.0,0.2,3
289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,30.0,0.7333333333333333,28.0,0.75,26.0,0.7692307692307693,24.0,0.7916666666666666,22.0,0.8181818181818182,5.0,2.0,0.6,5.0,2.0,0.6,5.0,2.0,0.6,5.0,2.0,0.6,5.0,2.0,0.6,2
290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4444444444444444,62.0,0.7903225806451613,63.0,0.8095238095238095,63.0,0.8253968253968254,63.0,0.8412698412698413,63.0,0.8571428571428571,10.0,0.0,0.8,10.0,0.0,0.8,10.0,0.0,0.8,10.0,0.0,0.8,10.0,0.0,0.8,4
295,1.0,0.0,9.0,0.0,1.0,0.0,0.21951219512195122,0.0,0.0,0.0,1.0,0.5263157894736842,38.0,0.8157894736842105,38.0,0.8421052631578947,37.0,0.8648648648648649,36.0,0.8888888888888888,35.0,0.9142857142857143,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,4
296,0.0,8.0,0.0,0.36363636363636365,0.0,0.16,0.0,0.0,0.0,0.0,1.0,0.2631578947368421,53.0,0.6226415094339622,54.0,0.6481481481481481,54.0,0.6666666666666666,54.0,0.6851851851851852,54.0,0.7037037037037037,8.0,1.0,0.625,8.0,1.0,0.625,8.0,1.0,0.625,8.0,1.0,0.625,8.0,1.0,0.625,3
299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5555555555555556,36.0,0.75,35.0,0.7714285714285715,34.0,0.7941176470588235,33.0,0.8181818181818182,32.0,0.84375,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,3
300,0.0,7.0,0.0,0.3684210526315789,0.0,0.1111111111111111,0.0,2.0,0.0,2.0,0.0,0.45454545454545453,57.0,0.7017543859649122,60.0,0.7333333333333333,62.0,0.7580645161290323,62.0,0.7741935483870968,62.0,0.7903225806451613,11.0,0.0,0.7272727272727273,11.0,0.0,0.7272727272727273,11.0,0.0,0.7272727272727273,11.0,0.0,0.7272727272727273,11.0,0.0,0.7272727272727273,4
302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,64.0,0.875,64.0,0.890625,64.0,0.90625,63.0,0.9206349206349206,61.0,0.9344262295081968,11.0,1.0,0.8181818181818182,11.0,1.0,0.8181818181818182,11.0,1.0,0.8181818181818182,11.0,1.0,0.8181818181818182,11.0,1.0,0.8181818181818182,4
305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,37.0,0.40540540540540543,36.0,0.4166666666666667,35.0,0.42857142857142855,34.0,0.4411764705882353,33.0,0.45454545454545453,5.0,2.0,0.4,5.0,2.0,0.4,5.0,2.0,0.4,5.0,2.0,0.4,5.0,2.0,0.4,4
307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47368421052631576,70.0,0.8571428571428571,69.0,0.8695652173913043,67.0,0.8805970149253731,65.0,0.8923076923076924,63.0,0.9047619047619048,11.0,2.0,0.8181818181818182,11.0,2.0,0.8181818181818182,11.0,2.0,0.8181818181818182,11.0,2.0,0.8181818181818182,11.0,2.0,0.8181818181818182,3
321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5714285714285714,63.0,0.873015873015873,62.0,0.8870967741935484,60.0,0.9,58.0,0.9137931034482759,56.0,0.9285714285714286,10.0,2.0,0.8,10.0,2.0,0.8,10.0,2.0,0.8,10.0,2.0,0.8,10.0,2.0,0.8,4
322,1.0,18.0,0.0,1.0,0.0,0.4186046511627907,0.0,6.0,0.0,6.0,0.0,0.3888888888888889,41.0,0.6097560975609756,40.0,0.625,39.0,0.6410256410256411,38.0,0.6578947368421053,37.0,0.6756756756756757,7.0,0.0,0.5714285714285714,7.0,0.0,0.5714285714285714,7.0,0.0,0.5714285714285714,7.0,0.0,0.5714285714285714,7.0,0.0,0.5714285714285714,4
323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2777777777777778,42.0,0.5952380952380952,43.0,0.627906976744186,44.0,0.6590909090909091,45.0,0.6888888888888889,45.0,0.7111111111111111,7.0,0.0,0.5714285714285714,7.0,0.0,0.5714285714285714,7.0,0.0,0.5714285714285714,7.0,0.0,0.5714285714285714,7.0,0.0,0.5714285714285714,3
334,1.0,0.0,10.0,0.0,1.0,0.0,0.2222222222222222,1.0,0.0,1.0,0.0,0.5,43.0,0.813953488372093,42.0,0.8333333333333334,41.0,0.8536585365853658,40.0,0.875,39.0,0.8974358974358975,8.0,0.0,0.75,8.0,0.0,0.75,8.0,0.0,0.75,8.0,0.0,0.75,8.0,0.0,0.75,4
336,0.0,0.0,1.0,0.0,0.05263157894736842,0.0,0.011904761904761904,1.0,0.0,1.0,0.0,0.35,81.0,0.7901234567901234,83.0,0.8072289156626506,83.0,0.8192771084337349,83.0,0.8313253012048193,83.0,0.8433734939759037,13.0,0.0,0.7692307692307693,13.0,0.0,0.7692307692307693,13.0,0.0,0.7692307692307693,13.0,0.0,0.7692307692307693,13.0,0.0,0.7692307692307693,4
338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.9285714285714286,77.0,0.987012987012987,77.0,0.987012987012987,76.0,0.9868421052631579,75.0,0.9866666666666667,74.0,0.9864864864864865,13.0,1.0,0.9230769230769231,13.0,1.0,0.9230769230769231,13.0,1.0,0.9230769230769231,13.0,1.0,0.9230769230769231,13.0,1.0,0.9230769230769231,3
339,0.0,0.0,6.0,0.0,0.3,0.0,0.13636363636363635,0.0,0.0,0.0,1.0,0.3157894736842105,43.0,0.5813953488372093,45.0,0.6222222222222222,46.0,0.6521739130434783,47.0,0.6808510638297872,48.0,0.7083333333333334,7.0,1.0,0.5714285714285714,7.0,1.0,0.5714285714285714,7.0,1.0,0.5714285714285714,7.0,1.0,0.5714285714285714,7.0,1.0,0.5714285714285714,4
341,0.0,9.0,0.0,0.5625,0.0,0.4090909090909091,0.0,0.0,0.0,0.0,1.0,0.25,21.0,0.38095238095238093,22.0,0.4090909090909091,22.0,0.45454545454545453,22.0,0.5,22.0,0.5454545454545454,4.0,1.0,0.5,4.0,1.0,0.5,4.0,1.0,0.5,4.0,1.0,0.5,4.0,1.0,0.5,4
344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42857142857142855,67.0,0.7761194029850746,67.0,0.7910447761194029,67.0,0.8059701492537313,67.0,0.8208955223880597,67.0,0.835820895522388,11.0,0.0,0.7272727272727273,11.0,0.0,0.7272727272727273,11.0,0.0,0.7272727272727273,11.0,0.0,0.7272727272727273,11.0,0.0,0.7272727272727273,4
346,0.0,0.0,9.0,0.0,0.45,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.3125,35.0,0.5142857142857142,35.0,0.5142857142857142,34.0,0.5294117647058824,33.0,0.5454545454545454,32.0,0.5625,6.0,2.0,0.5,6.0,2.0,0.5,6.0,2.0,0.5,6.0,2.0,0.5,6.0,2.0,0.5,4
348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42105263157894735,58.0,0.6206896551724138,57.0,0.631578947368421,55.0,0.6363636363636364,53.0,0.6415094339622641,51.0,0.6470588235294118,10.0,4.0,0.6,10.0,4.0,0.6,10.0,4.0,0.6,10.0,4.0,0.6,10.0,4.0,0.6,1
358,1.0,16.0,0.0,1.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,1.0,0.15384615384615385,28.0,0.5,27.0,0.5185185185185185,26.0,0.5384615384615384,25.0,0.56,24.0,0.5833333333333334,5.0,0.0,0.4,5.0,0.0,0.4,5.0,0.0,0.4,5.0,0.0,0.4,5.0,0.0,0.4,4
364,0.0,0.0,4.0,0.0,0.2857142857142857,0.0,0.11764705882352941,1.0,1.0,0.0,1.0,0.42857142857142855,42.0,0.7142857142857143,41.0,0.7317073170731707,40.0,0.75,38.0,0.7631578947368421,36.0,0.7777777777777778,7.0,1.0,0.7142857142857143,7.0,1.0,0.7142857142857143,7.0,1.0,0.7142857142857143,7.0,1.0,0.7142857142857143,7.0,1.0,0.7142857142857143,4
366,0.0,5.0,0.0,0.38461538461538464,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,0.35714285714285715,23.0,0.5652173913043478,25.0,0.6,26.0,0.6538461538461539,27.0,0.7037037037037037,27.0,0.7407407407407407,4.0,0.0,0.5,4.0,0.0,0.5,4.0,0.0,0.5,4.0,0.0,0.5,4.0,0.0,0.5,4
367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3,41.0,0.6097560975609756,39.0,0.6153846153846154,37.0,0.6216216216216216,35.0,0.6285714285714286,33.0,0.6363636363636364,8.0,3.0,0.625,8.0,3.0,0.625,8.0,3.0,0.625,8.0,3.0,0.625,8.0,3.0,0.625,4
371,0.0,0.0,8.0,0.0,0.4,0.0,0.21052631578947367,0.0,0.0,0.0,1.0,0.45,46.0,0.6304347826086957,47.0,0.6382978723404256,46.0,0.6521739130434783,45.0,0.6666666666666666,44.0,0.6818181818181818,5.0,3.0,0.4,5.0,3.0,0.4,5.0,3.0,0.4,5.0,3.0,0.4,5.0,3.0,0.4,4
372,0.0,0.0,6.0,0.0,0.6,0.0,0.08695652173913043,0.0,0.0,0.0,1.0,0.6086956521739131,68.0,0.8823529411764706,68.0,0.8970588235294118,68.0,0.9117647058823529,68.0,0.9264705882352942,67.0,0.9402985074626866,12.0,0.0,0.8333333333333334,12.0,0.0,0.8333333333333334,12.0,0.0,0.8333333333333334,12.0,0.0,0.8333333333333334,12.0,0.0,0.8333333333333334,4
374,0.0,7.0,0.0,0.5,0.0,0.1320754716981132,0.0,0.0,0.0,0.0,1.0,0.47368421052631576,56.0,0.7857142857142857,57.0,0.8070175438596491,56.0,0.8214285714285714,55.0,0.8363636363636363,54.0,0.8518518518518519,8.0,1.0,0.75,8.0,1.0,0.75,8.0,1.0,0.75,8.0,1.0,0.75,8.0,1.0,0.75,3
381,0.0,0.0,2.0,0.0,0.14285714285714285,0.0,0.023529411764705882,1.0,0.0,1.0,0.0,0.45,72.0,0.8333333333333334,79.0,0.8607594936708861,82.0,0.8780487804878049,83.0,0.891566265060241,84.0,0.9047619047619048,12.0,0.0,0.8333333333333334,12.0,0.0,0.8333333333333334,12.0,0.0,0.8333333333333334,12.0,0.0,0.8333333333333334,12.0,0.0,0.8333333333333334,4
388,1.0,0.0,9.0,0.0,1.0,0.0,0.2571428571428571,0.0,0.0,0.0,1.0,0.5625,32.0,0.78125,32.0,0.8125,31.0,0.8387096774193549,30.0,0.8666666666666667,29.0,0.896551724137931,5.0,0.0,0.8,5.0,0.0,0.8,5.0,0.0,0.8,5.0,0.0,0.8,5.0,0.0,0.8,2
389,0.0,5.0,6.0,0.5,0.6,0.16129032258064516,0.1935483870967742,0.0,0.0,0.0,1.0,0.5,28.0,0.7142857142857143,29.0,0.7586206896551724,30.0,0.8,30.0,0.8333333333333334,29.0,0.8620689655172413,5.0,0.0,0.6,5.0,0.0,0.6,5.0,0.0,0.6,5.0,0.0,0.6,5.0,0.0,0.6,4
392,0.0,10.0,0.0,0.45454545454545453,0.0,0.2127659574468085,0.0,0.0,0.0,0.0,1.0,0.125,48.0,0.5833333333333334,50.0,0.62,51.0,0.6470588235294118,52.0,0.6730769230769231,52.0,0.6923076923076923,8.0,2.0,0.625,8.0,2.0,0.625,8.0,2.0,0.625,8.0,2.0,0.625,8.0,2.0,0.625,4
393,1.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,10.0,0.0,9.0,0.0,8.0,0.0,7.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4
396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5625,41.0,0.8292682926829268,41.0,0.8536585365853658,41.0,0.8780487804878049,40.0,0.9,39.0,0.9230769230769231,7.0,0.0,0.7142857142857143,7.0,0.0,0.7142857142857143,7.0,0.0,0.7142857142857143,7.0,0.0,0.7142857142857143,7.0,0.0,0.7142857142857143,4
398,1.0,0.0,4.0,0.0,1.0,0.0,0.04597701149425287,0.0,0.0,0.0,1.0,0.8095238095238095,83.0,0.9759036144578314,84.0,0.9880952380952381,84.0,0.9880952380952381,83.0,0.9879518072289156,82.0,0.9878048780487805,15.0,0.0,0.9333333333333333,15.0,0.0,0.9333333333333333,15.0,0.0,0.9333333333333333,15.0,0.0,0.9333333333333333,15.0,0.0,0.9333333333333333,4
399,0.0,1.0,0.0,0.05555555555555555,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,1.0,0.2222222222222222,67.0,0.7611940298507462,68.0,0.7794117647058824,68.0,0.7941176470588235,68.0,0.8088235294117647,68.0,0.8235294117647058,10.0,2.0,0.7,10.0,2.0,0.7,10.0,2.0,0.7,10.0,2.0,0.7,10.0,2.0,0.7,2
406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5555555555555556,45.0,0.8222222222222222,43.0,0.8372093023255814,41.0,0.8536585365853658,39.0,0.8717948717948718,37.0,0.8918918918918919,8.0,2.0,0.75,8.0,2.0,0.75,8.0,2.0,0.75,8.0,2.0,0.75,8.0,2.0,0.75,2
412,0.0,0.0,1.0,0.0,0.038461538461538464,0.0,0.024390243902439025,0.0,0.0,0.0,1.0,0.3,55.0,0.5636363636363636,56.0,0.5892857142857143,56.0,0.6071428571428571,56.0,0.625,55.0,0.6363636363636364,10.0,4.0,0.6,10.0,4.0,0.6,10.0,4.0,0.6,10.0,4.0,0.6,10.0,4.0,0.6,1
414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,37.0,0.40540540540540543,37.0,0.43243243243243246,37.0,0.4594594594594595,36.0,0.4722222222222222,35.0,0.4857142857142857,5.0,0.0,0.4,5.0,0.0,0.4,5.0,0.0,0.4,5.0,0.0,0.4,5.0,0.0,0.4,4
415,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.35294117647058826,31.0,0.6129032258064516,30.0,0.6333333333333333,29.0,0.6551724137931034,28.0,0.6785714285714286,27.0,0.7037037037037037,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,4
418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.5714285714285714,85.0,0.8470588235294118,85.0,0.8588235294117647,84.0,0.8690476190476191,82.0,0.8780487804878049,80.0,0.8875,14.0,2.0,0.7857142857142857,14.0,2.0,0.7857142857142857,14.0,2.0,0.7857142857142857,14.0,2.0,0.7857142857142857,14.0,2.0,0.7857142857142857,2
422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5294117647058824,65.0,0.7846153846153846,65.0,0.8,65.0,0.8153846153846154,65.0,0.8307692307692308,64.0,0.84375,10.0,0.0,0.7,10.0,0.0,0.7,10.0,0.0,0.7,10.0,0.0,0.7,10.0,0.0,0.7,1
424,0.0,0.0,1.0,0.0,0.1,0.0,0.0196078431372549,0.0,0.0,0.0,1.0,0.47058823529411764,53.0,0.8490566037735849,53.0,0.8679245283018868,52.0,0.8846153846153846,51.0,0.9019607843137255,49.0,0.9183673469387755,9.0,1.0,0.7777777777777778,9.0,1.0,0.7777777777777778,9.0,1.0,0.7777777777777778,9.0,1.0,0.7777777777777778,9.0,1.0,0.7777777777777778,4
425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5217391304347826,69.0,0.8115942028985508,69.0,0.8260869565217391,69.0,0.8405797101449275,69.0,0.855072463768116,69.0,0.8695652173913043,11.0,0.0,0.8181818181818182,11.0,0.0,0.8181818181818182,11.0,0.0,0.8181818181818182,11.0,0.0,0.8181818181818182,11.0,0.0,0.8181818181818182,4
